Codigo PAIS|Nombre PAIS|Codigo DEPARTAMENTO|Nombre DEPARTAMENTO|Codigo PROVINCIA|Nombre PROVINCIA|Codigo MUNICIPIO|Nombre MUNICIPIO|Codigo RECINTO|Nombre RECINTO|Codigo MESA|Nombre MESA|NO|SÍ|BLANCOS|EMITIDOS|INSCRITOS|NULOS|VALIDOS
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1285412854|ESC. SERGIO SUAREZ|20143|20143|75|123|7|211|231|6|198
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2498024980|COL.CARDENAL CUSHING JESUS MARIA|74197|74197|166|27|1|198|221|4|193
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030903|TIQUIPAYA|0766407664|COLEGIO SAN MIGUEL (TIQUIPAYA)|33293|33293|97|98|1|199|231|3|195
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1509815098|ESC. CLUB DE LEONES|22387|22387|108|83|1|201|223|9|191
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2901229012|U.E. SIMON BOLIVAR|61061|61061|66|99|2|173|234|6|165
BO|BOLIVIA|01|CHUQUISACA|0105|HERNANDO SILES|010502|SAN PABLO DE HUACARETA|0124101241|UNIDAD EDUCATIVA "SAN JORGE DE IPATY"|11261|11261|10|176|5|198|233|7|186
BO|BOLIVIA|05|POTOSI|0511|JOSÉ MARÍA LINARES|051101|PUNA (VILLA TALAVERA)|1881618816|ESC.DE SUQUICHA|51705|51705|52|65|3|125|169|5|117
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080302|SAN BORJA|0056900569|ESC. TACUARAL DE MATTOS|80810|80810|1|33|0|35|35|1|34
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2429724297|COL. ESC. HOLANDA|73514|73514|82|107|4|201|227|8|189
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1712517125|U. E. LUIS MARIO CAREAGA.-|40667|40667|81|108|3|202|234|10|189
BO|BOLIVIA|08|BENI|0803|GENERAL JOSE BALLIVIÁN SEGUROLA|080302|SAN BORJA|0054900549|COL.INDUSTRIAL INGAVI|80790|80790|74|98|1|183|233|10|172
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0621006210|COLEGIO FRANZ TAMAYO (CHIÑATA)|34236|34236|72|121|2|205|234|10|193
BO|BOLIVIA|04|ORURO|0406|POOPÓ|040601|POOPÓ (VILLA POOPÓ)|1757517575|ESC. EDUARDO AVAROA|41189|41189|29|72|5|114|140|8|101
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1984719847|ESC. 12 DE ABRIL|50321|50321|163|19|1|189|219|6|182
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2179021790|COL.ADVENTISTA SANTA CRUZ|71007|71007|156|33|1|194|85|4|189
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0174301743|COL. CARDENAL MAURER|10170|10170|48|5|3|58|69|2|53
BO|BOLIVIA|02|LA PAZ|0220|CARANAVI|022001|CARANAVI|0872408724|ESC. CARRASCO LA RESERVA|28076|28076|21|170|4|199|233|4|191
BO|BOLIVIA|05|POTOSI|0508|SUR CHICHAS|050801|TUPIZA|1944619446|ESC. VILLA FATIMA ANDRES DE SANTA CRUZ|51532|51532|75|98|7|191|224|11|173
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0741807418|CENTRO INTEGRAL NIÑO JESUS FE Y ALEGRIA|33047|33047|126|90|1|222|240|5|216
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0384903849|UNIDAD EDUCATIVA DOMINGO SAVIO (EX LORENZO FILHO)|30272|30272|144|38|0|184|224|2|182
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1917619176|ESC. JAIME MENDOZA|50775|50775|115|68|7|203|229|13|183
BO|BOLIVIA|02|LA PAZ|0203|PACAJES|020308|SANTIAGO DE CALLAPA|1591515915|ESC. N. CANUHUTA|25966|25966|25|74|0|101|119|2|99
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0379503795|COLEGIO SERGIO ALMARAZ PAZ|30218|30218|129|64|0|194|227|1|193
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1958219582|UNIDAD EDUCATIVA VILLA COLON|50056|50056|150|36|2|196|232|8|186
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2304823048|COLEGIO SIMON BOLIVAR|72265|72265|88|97|2|198|231|11|185
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2673026730|COL. JOSE CRONEMBOL|76471|76471|129|50|1|186|232|6|179
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2860028600|U.E. BOLIVIA|60654|60654|167|35|1|210|229|7|202
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0691906919|UNIDAD EDUCATIVA DANIEL SALAMANCA|33614|33614|95|99|1|205|234|10|194
BO|BOLIVIA|02|LA PAZ|0211|SUR YUNGAS|021101|CHULUMANI (VILLA DE LA LIBERTAD)|1602516025|COLEGIO AGUSTIN ASPIAZU|27008|27008|56|118|1|187|223|12|174
BO|BOLIVIA|07|SANTA CRUZ|0715|GUARAYOS|071503|EL PUENTE|2585725857|U.E EL CORRALON|77431|77431|12|79|4|104|104|9|91
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1511115111|ESC. CLUB DE LEONES|22400|22400|112|96|0|214|229|6|208
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2213222132|COL. SAN FRANCISCO DE SALES DON BOSCO|71349|71349|155|34|0|195|234|6|189
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0023300233|ESCUELA EMILIO CAMPOS PEDRIEL|80222|80222|117|61|1|187|230|8|178
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1799317993|U.E. DEFENSORES DEL ACRE|90094|90094|107|78|3|189|232|1|185
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1316913169|TECNICO AYACUCHO|20458|20458|14|6|0|20|21|0|20
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1155111551|UNIDAD EDUCATIVA  ALTO DE LA ALIANZA|24486|24486|86|120|2|214|230|6|206
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0717907179|ESCUELA ARTURO QUITÓN|32808|32808|97|112|0|213|234|4|209
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2299522995|COL. CAÑADA PAILITAS|72212|72212|143|50|1|198|230|4|193
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0549705497|COLEGIO FEDERICO FROEBEL|31920|31920|147|49|1|200|229|3|196
BO|BOLIVIA|09|PANDO|0903|MADRE DE DIOS|090302|SAN LORENZO|1779017790|U.E.  6 DE JUNIO|90257|90257|2|59|1|62|71|0|61
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0011900119|ESC.CORINA HURTADO DE|80108|80108|133|62|2|197|219|0|195
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1158811588|COL CALAMA|24523|24523|80|121|2|209|226|6|201
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2504325043|ESC.SOLIDARIDAD 55|74260|74260|100|93|5|200|237|2|193
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2843628436|U.E. LA PAZ|60490|60490|128|64|4|205|234|9|192
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2468824688|UE UNION Y PROGRESO|73905|73905|82|102|2|190|230|4|184
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1263212632|COLEGIO ANTONIO PAREDES CANDIA|25567|25567|77|128|1|211|233|5|205
BO|BOLIVIA|02|LA PAZ|0217|MANCO KAPAC|021701|COPACABANA|0983809838|ESC. 16 DE JULIO|27863|27863|54|118|6|182|218|4|172
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2665026650|COL. FE Y ALEGRIA|76391|76391|174|39|2|215|232|0|213
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070105|EL TORNO|2041620416|ESCUELA PUERTO RICO|74800|74800|73|113|3|199|227|10|186
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030902|SIPE SIPE|0754607546|ESCUELA SUCRE (SIPE SIPE)|33175|33175|60|133|2|202|232|7|193
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070102|COTOCA|2030820308|UNIDAD EDUCATIVA FIDEL SAUCEDO|74400|74400|119|97|1|222|236|5|216
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2800428004|U.E. BELLA VISTA|60058|60058|74|92|8|186|231|12|166
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1671516715|U. E. JUAN VELEZ DE CORDOBA (INCA POZO).|40257|40257|88|113|1|210|236|8|201
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1791817918|U. E.  AMERICA|90019|90019|119|48|2|178|204|9|167
BO|BOLIVIA|08|BENI|0804|YACUMA|080401|SANTA ANA (DE YACUMA)|0113701137|ESC.LOS MONTES DE ORO|80929|80929|6|6|1|13|24|0|12
BO|BOLIVIA|01|CHUQUISACA|0103|ZUDÁÑEZ|010301|VILLA ZUDAÑEZ (TACOPAYA)|0277302773|COL. "IGNACIO PRUDENCIO BUSTILLOS"|11018|11018|54|133|2|198|228|9|187
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2371123711|COL. NORMANDIA JOSEFINA BALSAMO|72928|72928|81|120|0|204|230|3|201
BO|BOLIVIA|03|COCHABAMBA|0313|MIZQUE|031303|ALALAY|0664706647|UNIDAD EDUCATIVA YANA KHAKHA|35045|35045|11|164|1|182|228|6|175
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0424404244|ESCUELA BOLIVAR|30667|30667|127|56|0|184|228|1|183
BO|BOLIVIA|01|CHUQUISACA|0102|AZURDUY|010201|VILLA AZURDUY|0115301153|ESCUELA " RODEO CHICO"|10971|10971|3|172|3|184|212|6|175
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1388813888|ESCUELA ROSEMARI DE BARRIENTOS|21177|21177|169|32|0|202|230|1|201
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0186101861|KINDER GERARDO VACA GUZMAN|10288|10288|146|36|3|192|226|7|182
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1258012580|COLEGIO M QUIROGA SANTA CRUZ|25515|25515|86|114|14|230|231|16|200
BO|BOLIVIA|07|SANTA CRUZ|0703|VELASCO|070301|SAN IGNACIO (SAN IGNACIO DE VELASCO)|2719027190|ESC. CARLOS MAYSER|75222|75222|23|6|0|29|36|0|29
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1245112451|UNIDAD EDUCATIVA SAN ROQUE|25386|25386|81|118|1|207|231|7|199
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0697706977|COLEGIO MAX FERNANDEZ|33672|33672|107|75|2|193|230|9|182
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1237812378|UNIDAD EDUCATIVA BAUTISTA SAAVEDRA|25313|25313|79|108|4|201|231|10|187
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2301723017|COL. RAFAEL BUSTILLOS|72234|72234|100|89|1|197|233|7|189
BO|BOLIVIA|02|LA PAZ|0213|AROMA|021305|PATACAMAYA|0829208292|ESC. ROBERTO PABON|27585|27585|67|123|5|196|228|1|190
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1446514465|INSTITUTO AMERICANO|21754|21754|162|31|1|198|233|4|193
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1003710037|COL TUNARI|22972|22972|89|108|0|209|232|12|197
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2085920859|COL. SAN MARTIN DE PORRES|70076|70076|151|45|1|230|230|33|196
BO|BOLIVIA|02|LA PAZ|0213|AROMA|021301|SICA SICA (VILLA AROMA)|0838908389|PLAZA PRINCIPAL JARUMA|27480|27480|15|50|0|66|72|1|65
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2054120541|ESC. CENTRAL BASILIO|74531|74531|73|119|8|210|235|10|192
BO|BOLIVIA|05|POTOSI|0512|ANTONIO QUIJARRO|051201|UYUNI (THOLA PAMPA)|1821818218|U.E. POTOSI|51822|51822|97|74|8|199|237|20|171
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0176901769|ESC. ANICETO ARCE|10196|10196|114|57|2|196|232|23|171
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030901|QUILLACOLLO|0723507235|INSTITUTO PARTICULAR QUILLACOLLO|32864|32864|149|59|0|214|231|6|208
BO|BOLIVIA|03|COCHABAMBA|0313|MIZQUE|031301|MIZQUE|0667906679|ESCUELA MIXTA DR. MARTIN CARDENAS|34994|34994|57|134|5|206|233|10|191
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1258712587|COLEGIO M QUIROGA SANTA CRUZ|25522|25522|92|107|1|211|229|11|199
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050102|TINGUIPAYA|2017420174|U.E. CIENEGOMA|50648|50648|51|166|0|236|236|19|217
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2261422614|COL. LUZ DEL ORIENTE|71831|71831|118|63|2|189|232|6|181
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1925419254|ESC. 6 DE JUNIO|50853|50853|79|96|3|191|230|13|175
BO|BOLIVIA|01|CHUQUISACA|0102|AZURDUY|010202|TARVITA (VILLA ORÍAS)|0119101191|UNIDAD EDUCATIVA "PAMPAS DE LEQUE"|11009|11009|10|65|4|81|85|2|75
BO|BOLIVIA|01|CHUQUISACA|0104|TOMINA|010401|PADILLA|0259302593|NUCLEO ESCOLAR "ADRIÁN MOYA TAPIA"|11110|11110|18|58|0|77|111|1|76
BO|BOLIVIA|07|SANTA CRUZ|0704|ICHILO|070401|BUENA VISTA|2589725897|ESC. EDUARDO ABAROA|75378|75378|52|139|1|197|231|5|191
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1691316913|U. ESC. MELVIN JONES|40455|40455|132|70|3|207|236|2|202
BO|BOLIVIA|03|COCHABAMBA|0315|BOLÍVAR|031501|BOLÍVAR|0301303013|ESCUELA MEJILLONES|35234|35234|37|132|1|182|228|12|169
BO|BOLIVIA|02|LA PAZ|0211|SUR YUNGAS|021101|CHULUMANI (VILLA DE LA LIBERTAD)|1603316033|COLEGIO JUAN RAMOS DE TAGMA|27016|27016|51|141|2|198|224|4|192
BO|BOLIVIA|05|POTOSI|0508|SUR CHICHAS|050801|TUPIZA|1939119391|KINDER REMEDIOS|51477|51477|74|113|0|193|232|6|187
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0239402394|ESC. ANGEL BASPINEIRO|10821|10821|83|115|6|221|236|17|198
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2334723347|COL. 30 DE MARZO|72564|72564|159|27|0|190|228|4|186
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2447024470|COL. EL CARMEN 16 DE JULIO|73687|73687|154|47|0|203|225|2|201
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1413714137|ESC SANTA ROSA DE LIMA|21426|21426|55|123|2|186|211|6|178
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0477504775|ESCUELA GERARDO VARGAS|31198|31198|56|125|2|188|231|5|181
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1406314063|U.E. SAN ANDRÉS|21352|21352|150|56|1|209|230|2|206
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031003|VILLA TUNARI|0632606326|ESCUELA SAMUZABETI|34407|34407|14|192|1|213|231|6|206
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0203302033|ESC. ROBERTO ALVARADO|10460|10460|127|83|3|216|236|3|210
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1480014800|COLEGIO BOLIVAR|22089|22089|162|46|1|214|228|5|208
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0499504995|ESCUELA RICARDO PRUDENCIO|31418|31418|97|90|1|196|234|8|187
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1449014490|UNID. EDUC. JORGE VARGAS|21779|21779|100|98|0|206|233|8|198
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1674816748|U. E. GUIDO VILLAGOMEZ.-|40290|40290|96|104|3|210|233|7|200
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2397323973|COLEGIO MARCELINO CHAMPAGNAT|73190|73190|147|48|2|199|232|2|195
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071106|CUATRO CAÑADAS|2624226242|ESC. JUAN PABLO SEGUNDO|77083|77083|65|124|2|199|237|8|189
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1016110161|COL RAFAEL MENDOZA|23096|23096|97|95|3|210|231|15|192
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1378713787|COLEGIO SERGIO VILLEGAS|21076|21076|92|110|1|210|232|7|202
BO|BOLIVIA|04|ORURO|0402|ABAROA|040201|CHALLAPATA|1633716337|U. E. WILAÑEQUE|41086|41086|14|43|2|63|68|4|57
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070105|EL TORNO|2046420464|NUCLEO CENTRAL TARUMA|74848|74848|85|96|7|210|236|22|181
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0604406044|COLEGIO SEÑOR DE MAYO|34070|34070|153|44|0|201|233|4|197
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2195521955|COL. JUAN PABLO II|71172|71172|197|8|1|208|229|2|205
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1307613076|ESC. ALONZO DE MENDOZA|20365|20365|160|42|0|203|229|1|202
BO|BOLIVIA|06|TARIJA|0605|MÉNDEZ|060501|VILLA SAN LORENZO|2917929179|U.E. RANCHO SUD|61440|61440|134|55|1|195|231|5|189
BO|BOLIVIA|04|ORURO|0408|LADISLAO CABRERA|040801|SALINAS DE GARCÍ MENDOZA|1741617416|U. E. CONCEPCION DE BELEN|41320|41320|46|35|1|86|112|4|81
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1487414874|COL. SAN MARTIN|22163|22163|136|62|2|204|226|4|198
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2352523525|COL.ESCUELA EL FUERTE|72742|72742|81|103|0|194|237|10|184
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1094910949|COL BOLIVIA|23884|23884|89|108|0|209|233|12|197
BO|BOLIVIA|06|TARIJA|0602|ARCE|060201|PADCAYA|2775527755|U.E. ANICETO ARCE|60695|60695|102|90|3|200|228|5|192
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|2004020040|ESC. TOPATER|50514|50514|176|28|0|207|232|3|204
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0379203792|COLEGIO SERGIO ALMARAZ PAZ|30215|30215|125|60|2|191|229|4|185
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0601806018|COLEGIO SEÑOR DE MAYO|34044|34044|139|56|1|199|230|3|195
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2896328963|U.E. JOSE MANUEL BELGRANO (YACUIBA)|61012|61012|111|72|0|186|227|3|183
BO|BOLIVIA|06|TARIJA|0605|MÉNDEZ|060501|VILLA SAN LORENZO|2915129151|U.E. EUSTAQUIO MENDEZ|61412|61412|98|59|4|166|228|5|157
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1304413044|E.N.S.A.F.|20333|20333|174|30|0|205|224|1|204
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2426924269|COLEGIO PLAN 4000|73486|73486|38|163|1|211|238|9|201
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070706|CAMIRI|2534325343|AULAS U.A.G.R.M.|76043|76043|96|81|2|185|235|6|177
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1420514205|ESCUELA CHASQUIPAMPA|21494|21494|78|122|1|203|226|2|200
BO|BOLIVIA|08|BENI|0801|CERCADO|080101|TRINIDAD|0011400114|ESC.CORINA HURTADO DE|80103|80103|112|78|2|195|234|3|190
BO|BOLIVIA|02|LA PAZ|0202|OMASUYOS|020201|ACHACACHI|1575715757|ESCUELA AJLLATA GRANDE|25727|25727|19|44|1|67|68|3|63
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1445614456|INSTITUTO AMERICANO|21745|21745|161|34|0|207|231|12|195
BO|BOLIVIA|04|ORURO|0401|CERCADO|040104|SORACACHI|1734417344|PLAZA TENIENTE BULLAIN|40962|40962|68|125|7|215|227|15|193
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0422504225|COLEGIO VENEZUELA|30648|30648|161|44|0|207|237|2|205
BO|BOLIVIA|07|SANTA CRUZ|0706|SARA|070603|COLPA BÉLGICA|2696726967|ESC. LOLA TERRAZAS DE GASSER|75857|75857|122|74|1|201|231|4|196
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0487204872|COLEGIO SEBASTIAN PAGADOR|31295|31295|72|115|1|201|236|13|187
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1092010920|COL ROTARY CHUQUIAGO MARCA|23855|23855|78|109|4|200|228|9|187
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1096210962|COL 25 DE JULIO|23897|23897|79|118|3|205|236|5|197
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2370523705|COL. NORMANDIA JOSEFINA BALSAMO|72922|72922|86|102|1|205|236|16|188
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0565805658|UNIDAD EDUCATIVA DIONISIO MORALES CHOQUE|32081|32081|30|170|0|209|234|9|200
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1695916959|ESC. MIXTA FERROVIARIA.-|40501|40501|116|46|3|171|188|6|162
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1793417934|U. E. COBIJA|90035|90035|112|50|0|169|230|7|162
BO|BOLIVIA|05|POTOSI|0512|ANTONIO QUIJARRO|051202|TOMAVE|1817818178|U.E. 31 DE OCTUBRE|51900|51900|77|45|1|128|142|5|122
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070102|COTOCA|2024420244|ESCUELA.COL. SAN MARCOS|74336|74336|125|67|1|198|226|5|192
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2435324353|COL. JULIO A. GUTIERREZ|73570|73570|142|42|0|186|227|2|184
BO|BOLIVIA|03|COCHABAMBA|0303|AYOPAYA|030301|AYOPAYA (VILLA DE INDEPENDENCIA)|0293302933|U.E. JOSE MIGUEL LANZA|32199|32199|14|48|1|67|80|4|62
BO|BOLIVIA|01|CHUQUISACA|0105|HERNANDO SILES|010501|MONTEAGUDO|0130501305|U. EDU. "SAN MIGUEL DEL BAÑADO"|11234|11234|84|98|12|203|235|9|182
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0216902169|COL. VICTORINO VEGA|10596|10596|135|60|2|205|229|8|195
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0588705887|ESCUELA JESUS TERCEROS|33913|33913|100|30|1|136|162|5|130
BO|BOLIVIA|02|LA PAZ|0212|LOS ANDES|021201|PUCARANI|0975009750|COLEGIO MARIO GUTIERREZ|27271|27271|79|99|13|212|232|21|178
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2118821188|ESCUELA SAN JOAQUIN|70405|70405|107|82|1|195|232|5|189
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2273122731|COL.U. E. CARLOS LA TORRE|71948|71948|132|60|1|198|231|5|192
BO|BOLIVIA|02|LA PAZ|0206|LARECAJA|020606|TIPUANI|0950509505|ESC. 16 DE JULIO|26293|26293|43|111|0|159|225|5|154
